"","latitude","longitude","brightness","scan","track","acq_date","acq_time","version","bright_t31","frp","daynight","bright_ti4","bright_ti5"
"8413",-9.70891,-47.12229,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,6.6,"D",341.7,314.4
"8414",-9.70955,-47.1268,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,7.1,"D",343.6,312.9
"8415",-9.59135,-46.28887,NA,0.45,0.39,"2020-10-22",1624,"2.0NRT",NA,37.6,"D",367,329.3
"8416",-9.40884,-45.04881,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,17.3,"D",354,315.7
"8417",-9.5872,-46.28532,NA,0.45,0.39,"2020-10-22",1624,"2.0NRT",NA,5.8,"D",342.5,315.4
"8418",-9.70581,-47.12734,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,7.1,"D",345.5,311.2
"8419",-9.70082,-47.11885,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,8.3,"D",338.3,310.7
"8420",-9.10922,-43.09145,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,11.9,"D",348,311.2
"8421",-9.46475,-45.50565,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,6.5,"D",345.1,311.7
"8422",-9.46403,-45.5251,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,9.4,"D",342.2,310.4
"8423",-10.23237,-51.23714,NA,0.6,0.53,"2020-10-22",1624,"2.0NRT",NA,9.5,"D",341.6,274.7
"8424",-10.23306,-51.24268,NA,0.6,0.53,"2020-10-22",1624,"2.0NRT",NA,5.6,"D",334,274.7
"8425",-9.11586,-43.20166,NA,0.38,0.36,"2020-10-22",1624,"2.0NRT",NA,8.1,"D",348.4,314.5
"8426",-9.46057,-45.52557,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,15.6,"D",352.1,310.6
"8427",-9.61821,-46.74025,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,13.4,"D",347.6,308.2
"8428",-9.61395,-46.73652,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",346.2,307.3
"8429",-9.61456,-46.7408,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",353.2,302.2
"8430",-9.6103,-46.73709,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",348.4,308.7
"8431",-10.23093,-51.23942,NA,0.6,0.53,"2020-10-22",1624,"2.0NRT",NA,12.5,"D",354.4,276.4
"8432",-9.07738,-43.19014,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,1.8,"D",335.8,309.5
"8433",-9.06925,-43.15908,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,9.7,"D",340.2,309.1
"8434",-9.34744,-45.03565,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,29.1,"D",367,317.3
"8435",-7.84996,-35.65679,NA,0.63,0.54,"2020-10-22",1624,"2.0NRT",NA,17.2,"D",349.4,298.7
"8436",-9.06646,-43.16311,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,9.7,"D",345.2,312.1
"8437",-9.35015,-45.05404,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,15,"D",346.2,311.9
"8438",-10.26169,-51.58857,NA,0.63,0.54,"2020-10-22",1624,"2.0NRT",NA,8.3,"D",344.1,274.1
"8439",-9.34459,-45.03985,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,33,"D",367,318
"8440",-9.34513,-45.04354,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,16.6,"D",351,319.7
"8441",-10.26958,-51.68866,NA,0.32,0.55,"2020-10-22",1624,"2.0NRT",NA,9.8,"D",337.9,272.1
"8442",-10.27035,-51.69461,NA,0.32,0.55,"2020-10-22",1624,"2.0NRT",NA,17.3,"D",342.5,275.9
"8443",-10.2711,-51.70034,NA,0.32,0.55,"2020-10-22",1624,"2.0NRT",NA,13.3,"D",343.6,274.9
"8444",-10.26997,-51.69164,NA,0.32,0.55,"2020-10-22",1624,"2.0NRT",NA,9.8,"D",356,275.4
"8445",-10.27073,-51.6975,NA,0.32,0.55,"2020-10-22",1624,"2.0NRT",NA,17.3,"D",356,279.5
"8446",-9.22652,-44.26842,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,8.3,"D",348.7,311.1
"8447",-9.34174,-45.04404,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,16.6,"D",352.4,315.3
"8448",-9.58595,-46.72309,NA,0.47,0.39,"2020-10-22",1624,"2.0NRT",NA,10.4,"D",338.8,312.1
"8449",-9.43685,-45.71648,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",340,313.4
"8450",-9.59403,-46.85804,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.3,"D",336.4,306.9
"8451",-9.33249,-45.0755,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,11.7,"D",344.8,315.3
"8452",-9.43597,-45.78374,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,4.8,"D",338.2,308.1
"8453",-9.57565,-46.7552,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,12.8,"D",343.4,309.1
"8454",-9.57626,-46.75949,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,13,"D",344.8,310.8
"8455",-9.63103,-47.14552,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,3.6,"D",338.3,305.9
"8456",-9.63293,-47.15898,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,10,"D",336.8,307.4
"8457",-9.32909,-45.07601,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",345.2,314
"8458",-9.32964,-45.07975,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",356.1,314.8
"8459",-9.43248,-45.78426,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",342.2,310
"8460",-9.57199,-46.75568,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",340.9,309.4
"8461",-9.6273,-47.14606,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,8,"D",344.1,306.9
"8462",-8.97235,-42.72662,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,11.8,"D",340.7,313.9
"8463",-8.97289,-42.73017,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,11.8,"D",350.5,318.1
"8464",-8.96955,-42.73069,NA,0.39,0.36,"2020-10-22",1624,"2.0NRT",NA,53.1,"D",348.5,319.6
"8465",-9.4261,-45.78933,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,56.4,"D",339.2,312.1
"8466",-9.61611,-47.14771,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,7.2,"D",343.1,305.4
"8467",-9.31873,-45.1001,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,28.7,"D",348.4,310.9
"8468",-9.55862,-46.76654,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.3,"D",335.3,306.9
"8469",-9.55923,-46.77085,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.1,"D",346.1,307.3
"8470",-9.60802,-47.14427,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,7.8,"D",348.4,307.8
"8471",-8.67793,-40.9623,NA,0.44,0.38,"2020-10-22",1624,"2.0NRT",NA,9.5,"D",345.9,312.3
"8472",-9.60428,-47.14478,NA,0.49,0.4,"2020-10-22",1624,"2.0NRT",NA,6.1,"D",343.1,308.9
"8473",-9.55978,-46.85428,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.3,"D",346.3,306.1
"8474",-9.55551,-46.85051,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.6,"D",333.5,304.6
"8475",-9.39557,-45.75033,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,14.6,"D",347.9,310.9
"8476",-9.39613,-45.75421,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,14.6,"D",348.4,312
"8477",-9.39724,-45.76195,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,40,"D",344.5,306.8
"8478",-9.55184,-46.85103,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.6,"D",350.2,305.2
"8479",-9.3932,-45.7586,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,15.6,"D",348.9,310.9
"8480",-9.39432,-45.76637,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,14.1,"D",347.4,307.9
"8481",-9.54939,-46.86026,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,27.5,"D",352.7,306.1
"8482",-9.55059,-46.86888,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,16.3,"D",349.1,304
"8483",-9.3886,-45.75131,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,11.6,"D",355.1,308.4
"8484",-9.38916,-45.75518,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,11.6,"D",353,307.9
"8485",-9.39306,-45.78241,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,4.7,"D",340.5,305
"8486",-9.39362,-45.7863,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,4.7,"D",343.9,303.3
"8487",-9.54632,-46.86511,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,27.5,"D",341.4,312
"8488",-9.54692,-46.86939,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,16.3,"D",343.1,305.7
"8489",-9.38623,-45.75953,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,60.1,"D",347.5,309.4
"8490",-9.38679,-45.76345,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,60.1,"D",342,310.9
"8491",-9.38735,-45.76733,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,46.5,"D",341.3,309.5
"8492",-9.39014,-45.7868,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,10,"D",354.7,309.6
"8493",-9.54265,-46.86563,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,15.4,"D",353.6,308.8
"8494",-9.38329,-45.76381,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,60.1,"D",367,356.4
"8495",-9.38385,-45.76771,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,46.5,"D",367,329.3
"8496",-9.38273,-45.75992,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,60.1,"D",352.8,319.4
"8497",-9.38441,-45.77161,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,46.5,"D",345.6,310.6
"8498",-9.38665,-45.78729,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,10,"D",337.2,306
"8499",-9.3872,-45.79119,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,4.1,"D",341.2,308
"8500",-9.38776,-45.79509,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,4.1,"D",339.6,306.9
"8501",-9.38832,-45.79897,NA,0.43,0.38,"2020-10-22",1624,"2.0NRT",NA,2.6,"D",334.1,306.3
"8502",-9.53897,-46.86615,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,15.4,"D",345.6,306.1
"8503",-9.30402,-45.23799,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,161.8,"D",367,335.3
"8504",-9.30455,-45.24169,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,161.8,"D",367,334.9
"8505",-9.30509,-45.24538,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",341.7,302.6
"8506",-9.30562,-45.24908,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",351.9,301.4
"8507",-9.37979,-45.76419,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,16.8,"D",352.1,307.3
"8508",-9.38091,-45.77199,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,15,"D",350.4,310.1
"8509",-9.38147,-45.77594,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,10.3,"D",344.7,313.4
"8510",-9.5347,-46.86238,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.6,"D",337,303.8
"8511",-9.3006,-45.23854,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,161.8,"D",367,357.6
"8512",-9.37798,-45.77636,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,10.3,"D",367,312.2
"8513",-9.30167,-45.24592,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",349.4,312.7
"8514",-9.30221,-45.24961,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",354.1,307.5
"8515",-9.53103,-46.86291,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.6,"D",340.5,304.1
"8516",-9.30114,-45.24223,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,161.8,"D",367,330.6
"8517",-9.30097,-45.23918,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,141.1,"D",367,370.2
"8518",-9.30261,-45.25024,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,9.3,"D",367,308.2
"8519",-9.30042,-45.23549,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,33,"D",338.6,302.9
"8520",-9.30206,-45.24655,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,9.3,"D",346.9,310.5
"8521",-9.37987,-45.77251,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,6.9,"D",339,308.8
"8522",-9.38046,-45.77645,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,10.7,"D",345.9,314.1
"8523",-9.53991,-46.86547,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,7.7,"D",351.3,305.7
"8524",-9.30152,-45.24287,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,141.1,"D",367,331.1
"8525",-9.29811,-45.2434,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,141.1,"D",367,310.3
"8526",-9.29701,-45.23603,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,33,"D",351,310.8
"8527",-9.29756,-45.23972,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,141.1,"D",352.4,323.3
"8528",-9.29865,-45.24708,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,9.3,"D",343.5,304.8
"8529",-9.2992,-45.25076,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,9.3,"D",339.1,305.3
"8530",-9.37696,-45.77689,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,10.7,"D",352.5,309.5
"8531",-9.53624,-46.86599,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,7.7,"D",337.6,305.5
"8532",-9.29361,-45.2366,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,21.5,"D",367,317.1
"8533",-9.29416,-45.24027,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.6,"D",349.2,307.3
"8534",-9.2947,-45.24395,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.6,"D",345.1,306.7
"8535",-9.29524,-45.24762,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,8,"D",347.5,306.3
"8536",-9.37692,-45.80079,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,7.6,"D",349.3,311.6
"8537",-9.53195,-46.86223,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.9,"D",340.8,303.8
"8538",-9.29021,-45.23717,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,21.5,"D",352.6,311.5
"8539",-9.29075,-45.24084,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.6,"D",342.8,307.8
"8540",-9.2913,-45.24452,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.6,"D",350.2,314.5
"8541",-9.29184,-45.24818,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,8,"D",345.3,306.8
"8542",-9.29291,-45.25547,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,4.8,"D",340.5,305.4
"8543",-9.37228,-45.79342,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,9.2,"D",333.9,306.8
"8544",-9.37286,-45.79735,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,9.2,"D",351.8,307.1
"8545",-9.52828,-46.86275,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.9,"D",339.9,303.1
"8546",-9.2868,-45.23771,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.8,"D",348.1,311.9
"8547",-9.28789,-45.24509,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,8.1,"D",338.6,306.1
"8548",-9.2895,-45.256,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,3.8,"D",347.3,307.2
"8549",-9.52398,-46.85897,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,7.5,"D",342.3,303.8
"8550",-9.28339,-45.2382,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.8,"D",349.4,308.4
"8551",-9.28555,-45.25288,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,9.5,"D",348.6,306.9
"8552",-9.28609,-45.25654,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,3.8,"D",336.7,292.6
"8553",-9.27997,-45.2387,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,11.2,"D",347.4,307.1
"8554",-9.28106,-45.24612,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,6.9,"D",336,307.1
"8555",-9.2816,-45.24977,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.1,"D",348.9,307.7
"8556",-9.51603,-46.85576,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,14.7,"D",335.5,307.4
"8557",-9.51665,-46.86005,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,14.7,"D",356.7,310.9
"8558",-9.51727,-46.86433,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,9.5,"D",339.5,304.9
"8559",-9.27493,-45.22816,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,8.4,"D",336.8,307.9
"8560",-9.27765,-45.24663,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,6.9,"D",349.9,306.5
"8561",-9.51237,-46.85631,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,14.7,"D",337.3,306.3
"8562",-9.51299,-46.86061,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,14.7,"D",343.3,313.2
"8563",-9.51547,-46.87786,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,5.1,"D",335.9,305.3
"8564",-8.43504,-39.79721,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,7,"D",339.4,308.3
"8565",-9.2737,-45.24348,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,5.1,"D",341.9,307.3
"8566",-9.27424,-45.24717,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,5.1,"D",341.1,305.7
"8567",-9.5087,-46.85683,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,12.3,"D",338.1,309.7
"8568",-9.50932,-46.86115,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,12.3,"D",352.3,314
"8569",-9.26811,-45.22923,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",352.7,311.8
"8570",-9.26974,-45.24031,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,13.7,"D",353.1,308.9
"8571",-9.27029,-45.24401,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,5.1,"D",345.7,305.1
"8572",-9.50565,-46.8617,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,12.3,"D",339.3,311.4
"8573",-9.50813,-46.87898,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,8.9,"D",336.6,305.9
"8574",-9.26415,-45.22604,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,11.3,"D",346,309.1
"8575",-9.2647,-45.22974,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,10.4,"D",347.2,312.6
"8576",-9.26524,-45.23342,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,10.4,"D",352.4,311.8
"8577",-9.50199,-46.86222,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",341.8,310.4
"8578",-9.50447,-46.87954,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,11.2,"D",353.7,306.5
"8579",-9.50509,-46.88388,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,4.6,"D",336.2,306.2
"8580",-9.25965,-45.21914,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.2,"D",348,310.5
"8581",-9.26182,-45.23392,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,10.4,"D",353.9,311.4
"8582",-9.25841,-45.23442,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.6,"D",342.4,310.5
"8583",-9.26495,-45.27892,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,10.6,"D",351.8,312.9
"8584",-9.25337,-45.22383,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.4,"D",343.6,311.6
"8585",-9.25391,-45.22752,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.4,"D",345.7,314.6
"8586",-9.25445,-45.23122,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,7.6,"D",352.5,313.2
"8587",-9.27248,-45.354,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,3.7,"D",334.9,309.5
"8588",-9.2505,-45.22803,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,12.1,"D",356.6,311.5
"8589",-8.10005,-37.93149,NA,0.44,0.46,"2020-10-22",1624,"2.0NRT",NA,12.7,"D",354.4,307.6
"8590",-9.26616,-45.35867,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,6.7,"D",346.1,308.9
"8591",-9.39261,-46.27962,NA,0.44,0.39,"2020-10-22",1624,"2.0NRT",NA,1.7,"D",333.8,307.7
"8592",-9.531,-47.33478,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,7.7,"D",334.9,305.3
"8593",-9.53228,-47.34393,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,20.6,"D",349.3,312.3
"8594",-9.53293,-47.34853,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,20.6,"D",334.5,304.4
"8595",-9.4064,-46.47827,NA,0.45,0.39,"2020-10-22",1624,"2.0NRT",NA,24.9,"D",348.3,313.6
"8596",-9.52724,-47.33532,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,7.7,"D",341.6,306.7
"8597",-9.52851,-47.34447,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,20.6,"D",346.3,310
"8598",-9.40105,-46.46643,NA,0.45,0.39,"2020-10-22",1624,"2.0NRT",NA,6,"D",340.8,310.9
"8599",-9.5241,-47.34042,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,24.9,"D",342.7,312.5
"8600",-9.52474,-47.34497,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,33,"D",342.9,307.1
"8601",-9.52033,-47.34094,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,24.9,"D",367,308.7
"8602",-9.36193,-46.24281,NA,0.44,0.39,"2020-10-22",1624,"2.0NRT",NA,2.3,"D",334.2,309.1
"8603",-8.09807,-38.17672,NA,0.42,0.45,"2020-10-22",1624,"2.0NRT",NA,11,"D",341.1,312.7
"8604",-9.26899,-45.71824,NA,0.42,0.38,"2020-10-22",1624,"2.0NRT",NA,5.1,"D",335.1,309.4
"8605",-9.44135,-46.93729,NA,0.48,0.4,"2020-10-22",1624,"2.0NRT",NA,69.3,"D",346.7,314.1
"8606",-9.43766,-46.93781,NA,0.48,0.4,"2020-10-22",1624,"2.0NRT",NA,22,"D",352.5,310.4
"8607",-9.44203,-46.93649,NA,0.48,0.4,"2020-10-22",1624,"2.0NRT",NA,27.4,"D",347.6,315.3
"8608",-9.43835,-46.937,NA,0.48,0.4,"2020-10-22",1624,"2.0NRT",NA,27.4,"D",346.8,308.5
"8609",-9.43898,-46.94136,NA,0.48,0.4,"2020-10-22",1624,"2.0NRT",NA,27.4,"D",343.7,311.9
"8610",-7.89563,-37.03094,NA,0.51,0.49,"2020-10-22",1624,"2.0NRT",NA,8,"D",335.5,306
"8611",-9.17368,-45.20572,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,14.3,"D",355.7,314
"8612",-9.40286,-46.76968,NA,0.47,0.4,"2020-10-22",1624,"2.0NRT",NA,7.8,"D",343.9,307.6
"8613",-9.17028,-45.20623,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,14.3,"D",367,316.4
"8614",-9.16687,-45.20676,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,15.4,"D",354,314.6
"8615",-9.47237,-47.30444,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,11.2,"D",338.2,310.3
"8616",-9.16402,-45.21101,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,15.4,"D",351.7,315.9
"8617",-9.46861,-47.30499,NA,0.5,0.41,"2020-10-22",1624,"2.0NRT",NA,11.2,"D",352.5,309.5
"8618",-9.16062,-45.21157,NA,0.41,0.37,"2020-10-22",1624,"2.0NRT",NA,23.8,"D",352.1,311.9
"8619",-9.14279,-45.16153,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,9.5,"D",343.4,311.5
"8620",-9.14334,-45.16526,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,9.6,"D",352.1,309.3
"8621",-9.13939,-45.16201,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,11.2,"D",341.7,313.2
"8622",-9.13994,-45.16575,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,9.5,"D",349.3,310.6
"8623",-9.20247,-45.59154,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,32.4,"D",337,307.4
"8624",-9.31615,-46.37378,NA,0.45,0.39,"2020-10-22",1624,"2.0NRT",NA,5,"D",340.1,308.7
"8625",-9.20302,-45.59535,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,32.4,"D",306.3,307.9
"8626",-9.19322,-45.60072,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,10.7,"D",337.2,310.4
"8627",-8.93678,-43.8936,NA,0.38,0.36,"2020-10-22",1624,"2.0NRT",NA,10.2,"D",349.6,304.9
"8628",-9.18977,-45.6012,NA,0.42,0.37,"2020-10-22",1624,"2.0NRT",NA,4.8,"D",336.8,307.2
"8629",-8.93345,-43.8941,NA,0.38,0.36,"2020-10-22",1624,"2.0NRT",NA,10.2,"D",348.8,305.5
"8630",-8.38071,-40.50867,NA,0.46,0.39,"2020-10-22",1624,"2.0NRT",NA,7.7,"D",348.7,308.9
"8631",-9.08565,-45.07989,NA,0.4,0.37,"2020-10-22",1624,"2.0NRT",NA,119.8,"D",345.9,305.5
"8632",-9.26517,-46.323,NA,0.44,0.39,"2020-10-22",1624,"2.0NRT",NA,10.4,"D",349.6,313.3
